hour,sentiment,tweets,topics,sampleTweets,hashtags
Thu Jul 23 14:00:03 UTC 2015,false,2221,"pti,report,pakistan,commission,khan,judicial,imran,nation,elections,dharna",RT @PTISalarKhan: All Kinds Of Rigging Proven In JC &amp; They Manipulate It By Synonymism ! We Keep Fighting For Naya Pakistan! #WeStandByIKAg…|@kashifcds in my view somebody in #pti mis informed #ik and his fault is that he continued to believe him|Severe weather in #Pakistan: 275000 people affected in Chitral district in Khyber Pakhtunkhwa. http://t.co/3arobys9Ff http://t.co/k2h3ub0Vzp,"pti,gonawazgoagain,ik,gonawazgo,pakistan,judicialcommission,pmln,againdrqadriprovenright,westandwithik,releasejudcommreport"
Thu Jul 23 14:00:03 UTC 2015,true,2839,null,null,null
Thu Jul 23 15:00:03 UTC 2015,false,1609,null,null,null
Thu Jul 23 15:00:03 UTC 2015,true,2139,null,null,null
Thu Jul 23 16:00:03 UTC 2015,false,1400,null,null,null
Thu Jul 23 16:00:03 UTC 2015,true,1674,null,null,null
Thu Jul 23 17:00:03 UTC 2015,false,1467,null,null,null
Thu Jul 23 17:00:03 UTC 2015,true,2014,null,null,null
Thu Jul 23 18:00:03 UTC 2015,false,1773,null,null,null
Thu Jul 23 18:00:03 UTC 2015,true,2273,null,null,null
Thu Jul 23 19:00:03 UTC 2015,false,1339,null,null,null
Thu Jul 23 19:00:03 UTC 2015,true,1515,null,null,null
Thu Jul 23 20:00:03 UTC 2015,false,879,null,null,null
Thu Jul 23 20:00:03 UTC 2015,true,1183,null,null,null
Thu Jul 23 21:00:03 UTC 2015,false,792,null,null,null
Thu Jul 23 21:00:03 UTC 2015,true,1184,null,null,null
Thu Jul 23 22:00:03 UTC 2015,false,615,null,null,null
Thu Jul 23 22:00:03 UTC 2015,true,481,null,null,null
Thu Jul 23 23:00:03 UTC 2015,false,348,null,null,null
Thu Jul 23 23:00:03 UTC 2015,true,299,null,null,null
Fri Jul 24 00:00:03 UTC 2015,false,282,null,null,null
Fri Jul 24 00:00:03 UTC 2015,true,247,null,null,null
Fri Jul 24 01:00:03 UTC 2015,false,350,null,null,null
Fri Jul 24 01:00:03 UTC 2015,true,309,null,null,null
Fri Jul 24 02:00:03 UTC 2015,false,280,null,null,null
Fri Jul 24 02:00:03 UTC 2015,true,307,null,null,null
Fri Jul 24 03:00:03 UTC 2015,false,343,null,null,null
Fri Jul 24 03:00:03 UTC 2015,true,339,null,null,null
Fri Jul 24 04:00:03 UTC 2015,false,330,null,null,null
Fri Jul 24 04:00:03 UTC 2015,true,547,null,null,null
Fri Jul 24 05:00:03 UTC 2015,false,818,null,null,null
Fri Jul 24 05:00:03 UTC 2015,true,866,null,null,null
Fri Jul 24 06:00:03 UTC 2015,false,687,null,null,null
Fri Jul 24 06:00:03 UTC 2015,true,784,null,null,null
Fri Jul 24 07:00:03 UTC 2015,false,951,null,null,null
Fri Jul 24 07:00:03 UTC 2015,true,1565,null,null,null
Fri Jul 24 08:00:03 UTC 2015,false,1867,null,null,null
Fri Jul 24 08:00:03 UTC 2015,true,3624,null,null,null
Fri Jul 24 09:00:03 UTC 2015,false,2090,null,null,null
Fri Jul 24 09:00:03 UTC 2015,true,3437,null,null,null
Fri Jul 24 10:00:03 UTC 2015,false,1857,"man,pti,khan,imran,report,people,pakistan,won,true,pakistani",RT @faryal_ishfaq: #IfElectionsAreFairThen When will u wake up Patwaris??? We want a better election in Pakistan...!! #IKPrideOfPak http://…|RT @FarhanKVirk: #JCReportIsFlawed This is the reality of how courts in Pakistan operate! We reject such decisions! http://t.co/l4YST3LIOq|RT @FasihaFarrukh: We will challenge the eligibility of imran khan in courts according to the Article 62: @KanwarNaveedJam  #MQM #pti #Paki…,"ikprideofpak,jcreportisflawed,pti,judicialcommission,ik,pakistan,ifelectionsarefairthen,kpkupdates,ब,mqm"
Fri Jul 24 10:00:03 UTC 2015,true,3435,"khan,dharna,pti,report,judicial,commission,retweet,pakistan,leader,bjp","@kamranakhtar588 @Ali_MuhammadPTI Sir plz demand y JC formed after a yr? Y not blaming 20other PolParties who failed to prove rigging in KPK|RT @afarazay: Insafian v r family our trust and will never shake on our great leader  #IKPrideOfPak|RT @IAmTathagat: Exclusive pic of BJP leaders (who calls AAP, a Dharna Party) doing Dharna themselves.  #बीजेपी_मस्त_धरना_देती_हैं http://t…","ikprideofpak,jcreportisflawed,ब,pti,judicialcommission,نواز_بچاو_عدلیہ,kpkupdates,ifelectionsarefairthen,chitral,ik"
Fri Jul 24 11:00:03 UTC 2015,false,1537,null,null,null
Fri Jul 24 11:00:03 UTC 2015,true,2867,null,null,null
Fri Jul 24 12:00:03 UTC 2015,false,1386,null,null,null
Fri Jul 24 12:00:03 UTC 2015,true,2503,null,null,null
Fri Jul 24 13:00:03 UTC 2015,false,1428,null,null,null
Fri Jul 24 13:00:03 UTC 2015,true,1749,null,null,null
Fri Jul 24 14:00:03 UTC 2015,false,1375,null,null,null
Fri Jul 24 14:00:03 UTC 2015,true,1361,null,null,null
Fri Jul 24 15:00:03 UTC 2015,false,1125,null,null,null
Fri Jul 24 15:00:03 UTC 2015,true,1553,null,null,null
Fri Jul 24 16:00:03 UTC 2015,false,1179,null,null,null
Fri Jul 24 16:00:03 UTC 2015,true,1438,null,null,null
Fri Jul 24 17:00:03 UTC 2015,false,1111,null,null,null
Fri Jul 24 17:00:03 UTC 2015,true,1503,null,null,null
Fri Jul 24 18:00:03 UTC 2015,false,1273,null,null,null
Fri Jul 24 18:00:03 UTC 2015,true,1434,null,null,null
Fri Jul 24 19:00:03 UTC 2015,false,1117,null,null,null
Fri Jul 24 19:00:03 UTC 2015,true,1261,null,null,null
Fri Jul 24 20:00:03 UTC 2015,false,798,null,null,null
Fri Jul 24 20:00:03 UTC 2015,true,922,null,null,null
Fri Jul 24 21:00:03 UTC 2015,false,845,null,null,null
Fri Jul 24 21:00:03 UTC 2015,true,1166,null,null,null
Fri Jul 24 22:00:03 UTC 2015,false,459,null,null,null
Fri Jul 24 22:00:03 UTC 2015,true,638,null,null,null
Fri Jul 24 23:00:03 UTC 2015,false,305,null,null,null
Fri Jul 24 23:00:03 UTC 2015,true,466,null,null,null
Sat Jul 25 00:00:03 UTC 2015,false,205,null,null,null
Sat Jul 25 00:00:03 UTC 2015,true,326,null,null,null
Sat Jul 25 01:00:03 UTC 2015,false,183,null,null,null
Sat Jul 25 01:00:03 UTC 2015,true,250,null,null,null
Sat Jul 25 02:00:03 UTC 2015,false,247,null,null,null
Sat Jul 25 02:00:03 UTC 2015,true,314,null,null,null
Sat Jul 25 03:00:03 UTC 2015,false,246,null,null,null
Sat Jul 25 03:00:03 UTC 2015,true,370,null,null,null
Sat Jul 25 04:00:03 UTC 2015,false,302,null,null,null
Sat Jul 25 04:00:03 UTC 2015,true,431,null,null,null
Sat Jul 25 05:00:03 UTC 2015,false,407,null,null,null
Sat Jul 25 05:00:03 UTC 2015,true,550,null,null,null
Sat Jul 25 06:00:03 UTC 2015,false,639,null,null,null
Sat Jul 25 06:00:03 UTC 2015,true,687,null,null,null
Sat Jul 25 07:00:03 UTC 2015,false,552,null,null,null
Sat Jul 25 07:00:03 UTC 2015,true,750,null,null,null
Sat Jul 25 08:00:03 UTC 2015,false,492,null,null,null
Sat Jul 25 08:00:03 UTC 2015,true,765,null,null,null
Sat Jul 25 09:00:03 UTC 2015,false,609,null,null,null
Sat Jul 25 09:00:03 UTC 2015,true,944,null,null,null
Sat Jul 25 10:00:03 UTC 2015,false,633,null,null,null
Sat Jul 25 10:00:03 UTC 2015,true,793,null,null,null
Sat Jul 25 11:00:03 UTC 2015,false,579,null,null,null
Sat Jul 25 11:00:03 UTC 2015,true,1135,null,null,null
Sat Jul 25 12:00:03 UTC 2015,false,878,null,null,null
Sat Jul 25 12:00:03 UTC 2015,true,1227,null,null,null
Sat Jul 25 13:00:03 UTC 2015,false,3432,null,null,null
Sat Jul 25 13:00:03 UTC 2015,true,2972,null,null,null
Sat Jul 25 14:00:03 UTC 2015,false,2557,"pti,mqm,commission,election,khan,pakistan,london,imran,police,workers","#PTI protesting agnst #MQM in #London? WTF? Which other country's political parties agitate agnst each other in 3rd country? Anyone at all?|RT @ImranSiddiquie: Enemy of #Pakistan Enemy of #Karachi Imran Khan - #IKPuncturedPTI #PTI http://t.co/oZc0GqioHX|RT @NihariFan: What the… Azam Swati says dharna failed as people in establishment who promised support left us at crucial time http://t.co/…","pti,mqm,ikpuncturedpti,longlivealtafhussain,pakistan,wechallengejcreport,faisalvawdavsaltaf,الیکشن_کمیشن_استعف,ikpresscon,london"
Sat Jul 25 14:00:03 UTC 2015,true,2454,"pti,commission,khan,judicial,report,imran,pakistan,dharna,election,mqm","RT @Quaid_Ka_Pak: @ShaFiQChohaN130 today hashtag is #LongLiveAltafHussain and for pti #IKpuncheredPTI|UN Independent Commission of Inquiry (Gaza)! http://t.co/riTXKHv5LN|RT @PTIofficial: Chairman @ImranKhanPTI to address an important press conference after the JC report, today at 6:00pm  Watch live: http://t…","pti,الیکشن_کمیشن_استعف,wechallengejcreport,ikpuncturedpti,رو_الزام_خان_رو,ikpresscon,longlivealtafhussain,imrankhan,jcreport,ikpresser"
Sat Jul 25 15:00:03 UTC 2015,false,1676,null,null,null
Sat Jul 25 15:00:03 UTC 2015,true,1437,null,null,null
Sat Jul 25 16:00:03 UTC 2015,false,1600,null,null,null
Sat Jul 25 16:00:03 UTC 2015,true,1437,null,null,null
Sat Jul 25 17:00:03 UTC 2015,false,1082,null,null,null
Sat Jul 25 17:00:03 UTC 2015,true,1413,null,null,null
Sat Jul 25 18:00:03 UTC 2015,false,958,null,null,null
Sat Jul 25 18:00:03 UTC 2015,true,1187,null,null,null
Sat Jul 25 19:00:03 UTC 2015,false,1035,null,null,null
Sat Jul 25 19:00:03 UTC 2015,true,1268,null,null,null
Sat Jul 25 20:00:03 UTC 2015,false,902,null,null,null
Sat Jul 25 20:00:03 UTC 2015,true,765,null,null,null
Sat Jul 25 21:00:03 UTC 2015,false,550,null,null,null
Sat Jul 25 21:00:03 UTC 2015,true,538,null,null,null
Sat Jul 25 22:00:03 UTC 2015,false,371,null,null,null
Sat Jul 25 22:00:03 UTC 2015,true,457,null,null,null
Sat Jul 25 23:00:03 UTC 2015,false,252,null,null,null
Sat Jul 25 23:00:03 UTC 2015,true,313,null,null,null
Sun Jul 26 00:00:03 UTC 2015,false,319,null,null,null
Sun Jul 26 00:00:03 UTC 2015,true,270,null,null,null
Sun Jul 26 01:00:03 UTC 2015,false,235,null,null,null
Sun Jul 26 01:00:03 UTC 2015,true,194,null,null,null
Sun Jul 26 02:00:03 UTC 2015,false,193,null,null,null
Sun Jul 26 02:00:03 UTC 2015,true,216,null,null,null
Sun Jul 26 03:00:03 UTC 2015,false,240,null,null,null
Sun Jul 26 03:00:03 UTC 2015,true,263,null,null,null
Sun Jul 26 04:00:03 UTC 2015,false,290,null,null,null
Sun Jul 26 04:00:03 UTC 2015,true,300,null,null,null
Sun Jul 26 05:00:03 UTC 2015,false,408,null,null,null
Sun Jul 26 05:00:03 UTC 2015,true,520,null,null,null
Sun Jul 26 06:00:03 UTC 2015,false,1253,null,null,null
Sun Jul 26 06:00:03 UTC 2015,true,1238,null,null,null
Sun Jul 26 07:00:03 UTC 2015,false,1091,null,null,null
Sun Jul 26 07:00:03 UTC 2015,true,1002,null,null,null
Sun Jul 26 08:00:03 UTC 2015,false,961,"pti,work,pakistan,naya,khan,hard,wasted,step,believed,giant",@TahirLatif4 There's no other option left for @ImranKhanPTI but to perform in KP as rehtoric of rigging has lost its signifinance.|@ImranKhanPTI @PTIofficial Instinct apart the party needs to be organised at  street level. Time to give rest to SMQ and JKT|RT @DocImran76: @ImranKhanPTI laanet ho asey judicial commission aur report pe jin andho ko rigging nazar nai ati .sari qaum inko jotay mar…,"pti,چلوچلو_عمران_کے_ساتھ,pakistan,kpk,ik,عمران_قوم_سےمعافی_مانگو,chitral,pmln,mqm,courtsforsale"
Sun Jul 26 08:00:03 UTC 2015,true,793,null,null,null
Sun Jul 26 09:00:03 UTC 2015,false,885,null,null,null
Sun Jul 26 09:00:03 UTC 2015,true,1025,null,null,null
Sun Jul 26 10:00:03 UTC 2015,false,906,null,null,null
Sun Jul 26 10:00:03 UTC 2015,true,939,null,null,null
Sun Jul 26 11:00:03 UTC 2015,false,687,null,null,null
Sun Jul 26 11:00:03 UTC 2015,true,784,null,null,null
Sun Jul 26 12:00:03 UTC 2015,false,801,null,null,null
Sun Jul 26 12:00:03 UTC 2015,true,878,null,null,null
Sun Jul 26 13:00:03 UTC 2015,false,796,null,null,null
Sun Jul 26 13:00:03 UTC 2015,true,883,null,null,null
Sun Jul 26 14:00:03 UTC 2015,false,898,null,null,null
Sun Jul 26 14:00:03 UTC 2015,true,707,null,null,null
Sun Jul 26 15:00:03 UTC 2015,false,1044,null,null,null
Sun Jul 26 15:00:03 UTC 2015,true,910,null,null,null
Sun Jul 26 16:00:03 UTC 2015,false,1018,"pti,khan,protest,pakistan,imran,london,downing,mqm,report,political","RT @shafidpk: @moinkhan00921 @dakhattak there is difrence btwn voter nd suportr.. #PTI hv only FB nd Twitters folwrs. Reality is difrnt|RT @HamayunJogezai: Imran Khan &amp; PTI were only ones that struggled to get Insaf for voters. JC verdict exposed negligence &amp; incompetence of…|Workers of all political parties have been jailed,flogged,tortured,the only exception is #PTI,that is why r bold enough to malign SC judges","pti,pakistan,judicialcommission,ukgovtarrestaltafhussain,ikpuncturedpti,pmln,mqm,pp100,ik,nawazsharif"
Sun Jul 26 16:00:03 UTC 2015,true,904,null,null,null
Sun Jul 26 17:00:03 UTC 2015,false,994,null,null,null
Sun Jul 26 17:00:03 UTC 2015,true,865,null,null,null
Sun Jul 26 18:00:03 UTC 2015,false,1010,null,null,null
Sun Jul 26 18:00:03 UTC 2015,true,737,null,null,null
Sun Jul 26 19:00:03 UTC 2015,false,974,null,null,null
Sun Jul 26 19:00:03 UTC 2015,true,618,null,null,null
Sun Jul 26 20:00:03 UTC 2015,false,656,null,null,null
Sun Jul 26 20:00:03 UTC 2015,true,485,null,null,null
Sun Jul 26 21:00:03 UTC 2015,false,537,null,null,null
Sun Jul 26 21:00:03 UTC 2015,true,432,null,null,null
Sun Jul 26 22:00:03 UTC 2015,false,279,null,null,null
Sun Jul 26 22:00:03 UTC 2015,true,242,null,null,null
Sun Jul 26 23:00:03 UTC 2015,false,230,null,null,null
Sun Jul 26 23:00:03 UTC 2015,true,187,null,null,null
Mon Jul 27 00:00:03 UTC 2015,false,179,null,null,null
Mon Jul 27 00:00:03 UTC 2015,true,169,null,null,null
Mon Jul 27 01:00:03 UTC 2015,false,271,null,null,null
Mon Jul 27 01:00:03 UTC 2015,true,194,null,null,null
Mon Jul 27 02:00:03 UTC 2015,false,248,null,null,null
Mon Jul 27 02:00:03 UTC 2015,true,254,null,null,null
Mon Jul 27 03:00:03 UTC 2015,false,192,null,null,null
Mon Jul 27 03:00:03 UTC 2015,true,212,null,null,null
Mon Jul 27 04:00:03 UTC 2015,false,369,null,null,null
Mon Jul 27 04:00:03 UTC 2015,true,293,null,null,null
Mon Jul 27 05:00:03 UTC 2015,false,324,null,null,null
Mon Jul 27 05:00:03 UTC 2015,true,303,null,null,null
Mon Jul 27 06:00:03 UTC 2015,false,503,null,null,null
Mon Jul 27 06:00:03 UTC 2015,true,481,null,null,null
Mon Jul 27 07:00:03 UTC 2015,false,624,null,null,null
Mon Jul 27 07:00:03 UTC 2015,true,570,null,null,null
Mon Jul 27 08:00:03 UTC 2015,false,578,null,null,null
Mon Jul 27 08:00:03 UTC 2015,true,625,null,null,null
Mon Jul 27 09:00:03 UTC 2015,false,631,null,null,null
Mon Jul 27 09:00:03 UTC 2015,true,443,null,null,null
Mon Jul 27 10:00:03 UTC 2015,false,564,null,null,null
Mon Jul 27 10:00:03 UTC 2015,true,696,null,null,null
Mon Jul 27 11:00:03 UTC 2015,false,801,null,null,null
Mon Jul 27 11:00:03 UTC 2015,true,789,null,null,null
Mon Jul 27 12:00:03 UTC 2015,false,700,null,null,null
Mon Jul 27 12:00:03 UTC 2015,true,825,null,null,null
Mon Jul 27 13:00:03 UTC 2015,false,515,null,null,null
Mon Jul 27 13:00:03 UTC 2015,true,650,null,null,null
Mon Jul 27 14:00:03 UTC 2015,false,598,null,null,null
Mon Jul 27 14:00:03 UTC 2015,true,775,null,null,null
Mon Jul 27 15:00:03 UTC 2015,false,1743,"pti,kalam,president,abdul,apj,khan,national,days,government,mourning","RT @Palwasha_Abbas: But for how long can Ik hide and avoid all he humiliated during dharna Ik should apologise  https://t.co/0NV7As5jaN|RT @RamshaShafi: #PTI to Donate their Salaries to Flood Victims.An excellent gesture!|RT @AatifAzio: PTI is violating the agreement says Ishaq Dar.  #ROFL #Pmln #Pti http://t.co/X07qtP0tS7","pti,newsalert,kpkupdates,pakistan,pmln,peshawar,gonawazgo,mqm,judicialcommission,ppp"
Mon Jul 27 15:00:03 UTC 2015,true,1022,null,null,null
Mon Jul 27 16:00:03 UTC 2015,false,1129,null,null,null
Mon Jul 27 16:00:03 UTC 2015,true,879,null,null,null
Mon Jul 27 17:00:03 UTC 2015,false,735,null,null,null
Mon Jul 27 17:00:03 UTC 2015,true,711,null,null,null
Mon Jul 27 18:00:03 UTC 2015,false,647,null,null,null
Mon Jul 27 18:00:03 UTC 2015,true,872,null,null,null
Mon Jul 27 19:00:03 UTC 2015,false,488,null,null,null
Mon Jul 27 19:00:03 UTC 2015,true,864,null,null,null
Mon Jul 27 20:00:03 UTC 2015,false,422,null,null,null
Mon Jul 27 20:00:03 UTC 2015,true,581,null,null,null
Mon Jul 27 21:00:03 UTC 2015,false,474,null,null,null
Mon Jul 27 21:00:03 UTC 2015,true,453,null,null,null
Mon Jul 27 22:00:03 UTC 2015,false,286,null,null,null
Mon Jul 27 22:00:03 UTC 2015,true,379,null,null,null
Mon Jul 27 23:00:03 UTC 2015,false,167,null,null,null
Mon Jul 27 23:00:03 UTC 2015,true,253,null,null,null
Tue Jul 28 00:00:03 UTC 2015,false,126,null,null,null
Tue Jul 28 00:00:03 UTC 2015,true,193,null,null,null
Tue Jul 28 01:00:03 UTC 2015,false,139,null,null,null
Tue Jul 28 01:00:03 UTC 2015,true,154,null,null,null
Tue Jul 28 02:00:03 UTC 2015,false,162,null,null,null
Tue Jul 28 02:00:03 UTC 2015,true,196,null,null,null
Tue Jul 28 03:00:03 UTC 2015,false,174,null,null,null
Tue Jul 28 03:00:03 UTC 2015,true,228,null,null,null
Tue Jul 28 04:00:03 UTC 2015,false,217,null,null,null
Tue Jul 28 04:00:03 UTC 2015,true,422,null,null,null
Tue Jul 28 05:00:03 UTC 2015,false,400,null,null,null
Tue Jul 28 05:00:03 UTC 2015,true,492,null,null,null
Tue Jul 28 06:00:03 UTC 2015,false,434,null,null,null
Tue Jul 28 06:00:03 UTC 2015,true,614,null,null,null
Tue Jul 28 07:00:03 UTC 2015,false,744,null,null,null
Tue Jul 28 07:00:03 UTC 2015,true,774,null,null,null
Tue Jul 28 08:00:03 UTC 2015,false,420,null,null,null
Tue Jul 28 08:00:03 UTC 2015,true,476,null,null,null
Tue Jul 28 09:00:03 UTC 2015,false,747,null,null,null
Tue Jul 28 09:00:03 UTC 2015,true,817,null,null,null
Tue Jul 28 10:00:03 UTC 2015,false,597,null,null,null
Tue Jul 28 10:00:03 UTC 2015,true,803,null,null,null
Tue Jul 28 11:00:03 UTC 2015,false,387,null,null,null
Tue Jul 28 11:00:03 UTC 2015,true,685,null,null,null
Tue Jul 28 12:00:03 UTC 2015,false,430,null,null,null
Tue Jul 28 12:00:03 UTC 2015,true,687,null,null,null
Tue Jul 28 13:00:03 UTC 2015,false,475,null,null,null
Tue Jul 28 13:00:03 UTC 2015,true,597,null,null,null
Tue Jul 28 14:00:03 UTC 2015,false,368,null,null,null
Tue Jul 28 14:00:03 UTC 2015,true,517,null,null,null
Tue Jul 28 15:00:03 UTC 2015,false,600,null,null,null
Tue Jul 28 15:00:03 UTC 2015,true,688,null,null,null
Tue Jul 28 16:00:03 UTC 2015,false,492,null,null,null
Tue Jul 28 16:00:03 UTC 2015,true,736,null,null,null
Tue Jul 28 17:00:03 UTC 2015,false,697,null,null,null
Tue Jul 28 17:00:03 UTC 2015,true,944,null,null,null
Tue Jul 28 18:00:03 UTC 2015,false,630,null,null,null
Tue Jul 28 18:00:03 UTC 2015,true,851,null,null,null
Tue Jul 28 19:00:03 UTC 2015,false,537,null,null,null
Tue Jul 28 19:00:03 UTC 2015,true,795,null,null,null
Tue Jul 28 20:00:03 UTC 2015,false,650,null,null,null
Tue Jul 28 20:00:03 UTC 2015,true,636,null,null,null
Tue Jul 28 21:00:03 UTC 2015,false,332,null,null,null
Tue Jul 28 21:00:03 UTC 2015,true,408,null,null,null
Tue Jul 28 22:00:03 UTC 2015,false,209,null,null,null
Tue Jul 28 22:00:03 UTC 2015,true,252,null,null,null
Tue Jul 28 23:00:03 UTC 2015,false,117,null,null,null
Tue Jul 28 23:00:03 UTC 2015,true,133,null,null,null
Wed Jul 29 00:00:03 UTC 2015,false,151,null,null,null
Wed Jul 29 00:00:03 UTC 2015,true,184,null,null,null
Wed Jul 29 01:00:03 UTC 2015,false,113,null,null,null
Wed Jul 29 01:00:03 UTC 2015,true,110,null,null,null
Wed Jul 29 02:00:03 UTC 2015,false,127,null,null,null
Wed Jul 29 02:00:03 UTC 2015,true,140,null,null,null
Wed Jul 29 03:00:03 UTC 2015,false,140,null,null,null
Wed Jul 29 03:00:03 UTC 2015,true,196,null,null,null
Wed Jul 29 04:00:03 UTC 2015,false,212,null,null,null
Wed Jul 29 04:00:03 UTC 2015,true,231,null,null,null
Wed Jul 29 05:00:03 UTC 2015,false,199,null,null,null
Wed Jul 29 05:00:03 UTC 2015,true,275,null,null,null
Wed Jul 29 06:00:03 UTC 2015,false,360,null,null,null
Wed Jul 29 06:00:03 UTC 2015,true,413,null,null,null
Wed Jul 29 07:00:03 UTC 2015,false,353,null,null,null
Wed Jul 29 07:00:03 UTC 2015,true,740,null,null,null
Wed Jul 29 08:00:03 UTC 2015,false,399,null,null,null
Wed Jul 29 08:00:03 UTC 2015,true,673,null,null,null
Wed Jul 29 09:00:03 UTC 2015,false,419,null,null,null
Wed Jul 29 09:00:03 UTC 2015,true,654,null,null,null
Wed Jul 29 10:00:03 UTC 2015,false,643,null,null,null
Wed Jul 29 10:00:03 UTC 2015,true,1043,null,null,null
Wed Jul 29 11:00:03 UTC 2015,false,515,null,null,null
Wed Jul 29 11:00:03 UTC 2015,true,879,null,null,null
Wed Jul 29 12:00:03 UTC 2015,false,406,null,null,null
Wed Jul 29 12:00:03 UTC 2015,true,690,null,null,null
Wed Jul 29 13:00:03 UTC 2015,false,483,null,null,null
Wed Jul 29 13:00:03 UTC 2015,true,612,null,null,null
Wed Jul 29 14:00:03 UTC 2015,false,659,null,null,null
Wed Jul 29 14:00:03 UTC 2015,true,894,null,null,null
Wed Jul 29 15:00:03 UTC 2015,false,893,null,null,null
Wed Jul 29 15:00:03 UTC 2015,true,930,null,null,null
Wed Jul 29 16:00:03 UTC 2015,false,841,"pti,khan,pakistan,mqm,pmln,govt,parliament,desperate,support,today",PTI think tank has failed miserably. GIVE opportunity to young ones on the patterns of Jamaat e Islami &amp; Jamiat Talba. DONT STOP VERBAL WAR.|@ammarmasood3 pti bashing has become fashion of late!|RT @Only4Mohajir: Future of #PTI parliamentarians are in #MQM hands. MQM should follow the constitution. @abidifactor @WasayJalil @azizabad…,"himmathytukarodeseat,pti,kpkupdates,mqm,pakistan,peshawar,chitral,pmln,nayakp,ik"
Wed Jul 29 16:00:03 UTC 2015,true,950,null,null,null
Wed Jul 29 17:00:03 UTC 2015,false,750,null,null,null
Wed Jul 29 17:00:03 UTC 2015,true,1035,null,null,null
Wed Jul 29 18:00:03 UTC 2015,false,707,null,null,null
Wed Jul 29 18:00:03 UTC 2015,true,878,null,null,null
Wed Jul 29 19:00:03 UTC 2015,false,483,null,null,null
Wed Jul 29 19:00:03 UTC 2015,true,816,null,null,null
Wed Jul 29 20:00:03 UTC 2015,false,580,null,null,null
Wed Jul 29 20:00:03 UTC 2015,true,791,null,null,null
Wed Jul 29 21:00:03 UTC 2015,false,431,null,null,null
Wed Jul 29 21:00:03 UTC 2015,true,592,null,null,null
Wed Jul 29 22:00:03 UTC 2015,false,458,null,null,null
Wed Jul 29 22:00:03 UTC 2015,true,647,null,null,null
Wed Jul 29 23:00:03 UTC 2015,false,369,null,null,null
Wed Jul 29 23:00:03 UTC 2015,true,579,null,null,null
Thu Jul 30 00:00:03 UTC 2015,false,273,null,null,null
Thu Jul 30 00:00:03 UTC 2015,true,395,null,null,null
Thu Jul 30 01:00:03 UTC 2015,false,216,null,null,null
Thu Jul 30 01:00:03 UTC 2015,true,378,null,null,null
Thu Jul 30 02:00:03 UTC 2015,false,211,null,null,null
Thu Jul 30 02:00:03 UTC 2015,true,361,null,null,null
Thu Jul 30 03:00:03 UTC 2015,false,330,null,null,null
Thu Jul 30 03:00:03 UTC 2015,true,446,null,null,null
Thu Jul 30 04:00:03 UTC 2015,false,582,null,null,null
Thu Jul 30 04:00:03 UTC 2015,true,652,null,null,null
Thu Jul 30 05:00:03 UTC 2015,false,958,null,null,null
Thu Jul 30 05:00:03 UTC 2015,true,894,null,null,null
Thu Jul 30 06:00:03 UTC 2015,false,553,null,null,null
Thu Jul 30 06:00:03 UTC 2015,true,522,null,null,null
Thu Jul 30 07:00:03 UTC 2015,false,459,null,null,null
Thu Jul 30 07:00:03 UTC 2015,true,567,null,null,null
Thu Jul 30 08:00:03 UTC 2015,false,570,null,null,null
Thu Jul 30 08:00:03 UTC 2015,true,658,null,null,null
Thu Jul 30 09:00:03 UTC 2015,false,537,null,null,null
Thu Jul 30 09:00:03 UTC 2015,true,769,null,null,null
Thu Jul 30 10:00:03 UTC 2015,false,793,null,null,null
Thu Jul 30 10:00:03 UTC 2015,true,701,null,null,null
Thu Jul 30 11:00:03 UTC 2015,false,629,null,null,null
Thu Jul 30 11:00:03 UTC 2015,true,767,null,null,null
Thu Jul 30 12:00:03 UTC 2015,false,845,null,null,null
Thu Jul 30 12:00:03 UTC 2015,true,880,null,null,null
Thu Jul 30 13:00:03 UTC 2015,false,712,null,null,null
Thu Jul 30 13:00:03 UTC 2015,true,825,null,null,null
Thu Jul 30 14:00:03 UTC 2015,false,990,null,null,null
Thu Jul 30 14:00:03 UTC 2015,true,1093,null,null,null
Thu Jul 30 15:00:03 UTC 2015,false,967,"pti,pakistan,mqm,today,imran,commission,khan,govt,people,dharna","RT @husnain_javaid: Well done PTI Today in #KPLBE! U r the most popular party today and ppl dont want to loose u! But they expect better pe…|RT @iSupportPTI: #IKPressCon Right Now Going On In Lahore !! http://t.co/m21X3ffKZm @RabiaaPTI|RT @waqasbaig: So as #IK always said, its proven now that 2013 election was rigged by RO's under Iftikhar Dajjal. #ArrestROsForRigging #GoN…","ikpresscon,pti,kpkupdates,nayakp,pakistan,yakubhanged,arrestrosforrigging,ptisaysorrystayseated,naakragroimrankhan,mqm"
Thu Jul 30 15:00:03 UTC 2015,true,1116,"pti,khan,pakistan,rigging,govt,commission,chairman,imran,report,government","@AnsarAAbbasi  Wen U n ur Media group call PTI Pasha or TTP Party its fine   BUT wen we call U Lifafa or Patwari its not right,hummmmm|RT @TaimoorKhanN: PTI should say sorry for fighting against corrupt status quo? Lanaat on patwaris  #PTISaySorryStaySeated|RT @PTIofficial: Government should investigate the allegations of army involvement in PTI sit-in #IKPressCon","ikpresscon,pti,arrestrosforrigging,kpkupdates,nayakp,gonawazgo,mrbeansupportsayan,pakistan,byebyepti,naakragroimrankhan"
Thu Jul 30 16:00:03 UTC 2015,false,912,null,null,null
